protein_id	ensg	adipose tissue	adrenal gland	appendix	bone marrow	breast	bronchus	cartilage	caudate	cerebellum	cerebral cortex	cervix	choroid plexus	colon	dorsal raphe	duodenum	endometrium	endometrium 1	endometrium 2	epididymis	esophagus	eye	fallopian tube	gallbladder	hair	heart muscle	hippocampus	hypothalamus	kidney	lactating breast	liver	lung	lymph node	nasopharynx	oral mucosa	ovary	pancreas	parathyroid gland	pituitary gland	placenta	prostate	rectum	retina	salivary gland	seminal vesicle	skeletal muscle	skin 1	skin 2	small intestine	smooth muscle	soft tissue 1	soft tissue 2	sole of foot	spleen	stomach 1	stomach 2	testis	thymus	thyroid gland	tonsil	urinary bladder	vagina
ENSP00000218104	ENSG00000101986	1	2	1	1	1	1	0	0	0	1	0	0	1	0	2	0	0	0	1	0	0	1	2	0	0	0	0	2	0	0	1	0	1	1	1	1	2	0	2	0	1	0	0	1	2	1	0	2	2	1	1	0	1	2	0	2	0	0	1	1	0
ENSP00000218316	ENSG00000102195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ENSP00000218516	ENSG00000102393	0	3	1	1	3	2	0	0	1	1	1	0	1	0	2	0	3	2	3	1	0	3	3	0	0	0	0	3	0	1	3	0	3	0	0	2	2	0	0	2	1	0	1	3	0	3	3	2	0	0	0	0	0	2	1	2	0	2	1	0	1
ENSP00000218758	ENSG00000102575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSP00000219066	ENSG00000065057	2	2	2	3	2	2	0	3	3	3	2	0	2	0	2	0	2	2	2	2	0	2	3	0	3	3	0	3	0	2	3	2	0	3	2	2	2	0	3	3	2	0	2	2	2	3	3	2	2	2	2	0	2	2	3	3	0	2	2	3	2
ENSP00000219070	ENSG00000087245	0	0	0	0	0	1	0	0	0	3	1	0	3	0	0	0	2	1	0	0	0	2	0	0	1	0	0	1	0	0	2	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	2	0
ENSP00000219240	ENSG00000102967	2	2	3	2	3	2	0	0	3	2	1	0	3	0	3	0	3	3	1	2	0	2	3	0	2	1	0	3	0	3	2	3	3	1	1	3	3	0	3	2	2	0	3	3	2	2	1	3	2	1	2	0	3	2	3	2	0	3	3	2	2
ENSP00000219368	ENSG00000103089	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	2	0	1
ENSP00000219400	ENSG00000103121	0	2	2	0	1	2	0	1	1	2	1	0	2	0	2	0	2	2	2	2	0	2	2	0	2	1	0	2	0	2	2	2	0	1	0	1	2	0	2	2	2	0	1	2	2	1	1	2	1	0	0	0	0	2	2	3	0	1	2	2	1
ENSP00000219476	ENSG00000103197	1	2	1	0	0	0	0	2	2	2	0	0	2	0	2	0	1	1	0	0	0	1	2	0	2	2	0	2	0	2	2	0	1	0	2	1	1	0	2	0	1	0	0	2	0	1	0	2	0	1	1	0	0	2	1	2	0	2	0	1	0
ENSP00000219548	ENSG00000103266	2	3	1	1	3	3	0	1	2	2	2	0	2	0	2	0	3	3	3	1	0	3	3	0	1	2	0	3	0	2	3	1	3	1	3	1	1	0	3	2	2	0	3	2	1	1	0	2	1	0	0	0	1	2	1	1	0	3	1	3	0
ENSP00000219599	ENSG00000103316	0	1	1	0	1	1	0	3	3	3	1	0	2	0	1	0	1	1	1	0	0	0	1	0	2	2	0	3	0	1	2	1	1	1	0	0	1	0	0	3	1	0	1	0	1	3	0	1	0	0	0	0	0	0	0	2	0	0	1	2	0
ENSP00000219746	ENSG00000103460	0	0	1	0	2	2	0	2	3	2	2	0	1	0	0	0	0	0	2	0	0	0	2	0	0	2	0	1	0	2	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0
ENSP00000219833	ENSG00000103546	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	3	0	0	0	0	0
ENSP00000220616	ENSG00000042832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
ENSP00000220676	ENSG00000104237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSP00000220822	ENSG00000104381	0	0	1	0	0	1	0	2	3	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	1	0	0	0	1	2	0	2	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0
ENSP00000220888	ENSG00000104447	0	0	0	0	3	2	0	2	0	1	3	0	0	0	0	0	2	1	1	3	0	1	0	0	0	1	0	1	0	0	0	0	1	3	2	0	0	0	0	1	0	0	1	0	0	2	3	1	1	0	0	0	0	0	0	2	0	0	1	0	3
ENSP00000221130	ENSG00000104687	0	2	2	1	2	2	0	1	0	1	2	0	2	0	2	0	2	2	3	2	0	3	2	0	0	0	0	2	0	2	2	2	2	2	2	2	2	0	2	2	2	0	2	2	1	2	2	2	0	1	0	0	2	2	2	2	0	2	2	2	2
ENSP00000221232	ENSG00000088038	0	2	2	2	2	2	0	3	3	3	2	0	2	0	3	0	2	2	2	2	0	2	2	0	1	2	0	2	0	2	2	3	2	2	1	2	1	0	2	2	2	0	2	0	0	2	2	2	1	1	2	0	2	2	2	3	0	2	3	2	1
ENSP00000221283	ENSG00000076944	0	1	1	1	2	2	0	0	0	0	0	0	1	0	1	0	2	1	2	1	0	2	2	0	1	0	0	2	0	1	0	0	2	0	0	1	0	0	2	1	1	0	1	2	0	0	0	2	0	0	0	0	0	2	0	0	0	0	2	2	0
ENSP00000221363	ENSG00000104774	0	3	3	2	2	3	0	1	3	2	3	0	2	0	2	0	2	2	3	2	0	1	3	0	2	2	0	3	0	2	3	1	3	2	0	2	2	0	3	3	3	0	2	2	1	3	2	3	0	2	2	0	2	2	3	3	0	3	3	2	2
ENSP00000221431	ENSG00000104835	0	2	2	1	2	2	0	1	1	1	2	0	2	0	2	0	2	2	1	2	0	2	2	0	2	1	0	2	0	2	1	2	2	2	2	2	2	0	2	1	2	0	1	2	2	1	2	2	2	0	0	0	2	2	2	3	0	2	2	2	2
ENSP00000221485	ENSG00000104888	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ENSP00000221996	ENSG00000105392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSP00000222214	ENSG00000105607	0	3	3	2	2	3	0	1	3	2	1	0	3	0	3	0	3	3	1	2	0	2	3	0	3	2	0	3	0	3	3	3	3	2	1	3	3	0	0	3	3	0	2	3	1	3	2	3	1	2	0	0	3	3	3	2	0	3	3	2	1
ENSP00000222248	ENSG00000105641	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	3	0	0	3	0	0	0
ENSP00000222254	ENSG00000105647	1	3	3	2	2	3	0	2	2	2	2	0	3	0	3	0	3	2	2	2	0	3	2	0	0	2	0	2	0	2	2	2	2	2	1	2	3	0	2	2	3	0	2	2	0	2	2	3	0	2	1	0	2	2	2	2	0	3	3	3	2
ENSP00000222390	ENSG00000019991	1	2	2	1	2	2	0	2	2	2	2	0	2	0	2	0	2	2	2	2	0	2	2	0	1	2	0	2	0	2	2	1	2	2	2	2	2	0	2	2	2	0	2	2	0	2	1	2	1	1	1	0	1	2	2	2	0	2	2	2	1
ENSP00000222553	ENSG00000105835	0	2	2	1	2	1	0	0	0	2	2	0	2	0	2	0	1	1	2	1	0	1	2	0	0	0	0	1	0	1	1	1	1	1	1	2	0	0	1	1	2	0	1	1	0	1	0	2	0	2	0	0	2	2	2	2	0	1	2	1	1
ENSP00000222812	ENSG00000106089	0	0	0	0	0	0	0	2	2	3	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0
ENSP00000222990	ENSG00000106266	2	1	2	2	2	2	0	2	2	2	2	0	2	0	2	0	2	2	1	1	0	2	2	0	2	2	0	2	0	0	2	2	2	0	1	2	1	0	2	1	2	0	1	1	2	2	1	2	0	3	3	0	2	2	2	2	0	2	2	2	0
ENSP00000223051	ENSG00000106327	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSP00000223073	ENSG00000106344	1	2	2	1	1	3	0	3	3	3	2	0	2	0	2	0	2	2	2	2	0	3	3	0	3	3	0	3	0	1	2	2	2	2	2	2	2	0	2	2	3	0	0	2	1	2	2	1	1	1	1	0	2	3	3	2	0	2	3	3	2
ENSP00000223398	ENSG00000106665	1	3	3	1	2	2	0	2	3	3	1	0	3	0	3	0	2	2	2	1	0	1	3	0	2	3	0	2	0	2	1	2	2	1	2	3	2	0	3	2	3	0	2	2	1	2	2	3	1	2	1	0	2	3	2	2	0	2	3	2	1
ENSP00000223528	ENSG00000106692	0	2	2	0	2	2	0	0	1	2	0	0	2	0	2	0	2	2	2	0	0	2	2	0	1	0	0	2	0	2	2	1	2	0	0	2	2	0	2	1	2	0	2	2	0	0	0	2	0	0	0	0	1	2	2	2	0	2	2	2	0
ENSP00000223864	ENSG00000107020	1	2	3	1	2	3	0	1	1	1	3	0	3	0	3	0	3	3	3	2	0	3	2	0	2	1	0	2	0	2	3	2	3	2	1	2	2	0	2	3	3	0	2	3	2	2	3	3	1	1	1	0	2	3	3	2	0	2	3	2	2
ENSP00000224140	ENSG00000107290	0	0	2	1	0	1	0	1	2	2	0	0	1	0	0	0	0	1	1	0	0	1	0	0	2	2	0	1	0	0	2	0	2	0	0	0	0	0	0	0	1	0	0	0	2	1	0	2	2	1	0	0	0	0	1	1	0	1	0	0	0
ENSP00000224337	ENSG00000095585	0	1	3	1	0	0	0	1	3	1	1	0	2	0	2	0	0	0	1	1	0	0	1	0	1	1	0	2	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	2	0	0	0	0	3	1	1	0	0	1	3	1	0
ENSP00000224721	ENSG00000107736	0	2	3	1	2	2	0	1	2	2	1	0	3	0	3	0	2	3	2	1	0	3	2	0	1	2	0	2	0	0	2	3	2	2	2	2	2	0	2	1	3	0	3	3	2	2	2	3	2	2	2	0	3	2	3	3	0	2	3	3	1
ENSP00000224784	ENSG00000107796	0	0	3	0	3	0	0	0	0	0	0	0	3	0	3	3	2	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	3	0	3	0	0	0	0	1	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
ENSP00000224949	ENSG00000107959	2	3	2	3	3	2	0	3	2	3	2	0	3	0	2	0	2	2	3	2	0	2	3	0	3	3	0	3	0	2	3	2	2	1	2	2	2	0	3	2	2	0	2	2	3	2	2	2	3	2	2	0	2	2	2	2	0	3	3	3	2
ENSP00000225387	ENSG00000108255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSP00000225719	ENSG00000108582	0	2	2	1	2	2	0	2	2	2	2	0	2	0	2	0	2	2	2	2	0	2	3	0	2	2	0	2	0	2	0	1	2	1	1	2	2	0	2	2	2	0	3	2	0	0	2	2	1	0	0	0	0	3	2	2	0	0	1	1	1
ENSP00000225740	ENSG00000108602	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	2	3	0	1	1	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	1	2	0	0	1	0	3	3	0	0	0	0	0	0	3	3	0	0	0	2	2	2
ENSP00000225927	ENSG00000108784	0	1	1	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	3	0	1	0	0	2	0	1	2	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0	1	2	0	0	0	0	0	2	2	3	0	2	0	0	0
ENSP00000225964	ENSG00000108821	1	2	2	2	1	2	0	1	2	2	1	0	1	0	2	0	2	2	2	1	0	1	2	0	1	2	0	3	0	0	1	1	2	2	3	2	0	0	2	0	2	0	2	1	0	3	1	0	0	1	1	0	0	0	2	3	0	2	2	2	0
ENSP00000226193	ENSG00000109047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSP00000226253	ENSG00000109107	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0
ENSP00000226760	ENSG00000109501	2	2	0	2	2	2	0	1	3	2	1	0	2	0	0	0	2	2	2	0	0	3	0	0	2	1	0	3	0	2	2	2	0	0	2	3	3	0	3	2	0	0	2	2	2	1	1	0	2	2	2	0	2	0	1	3	0	2	2	0	0
ENSP00000227251	ENSG00000109846	2	0	0	0	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	0	3	0	0	0	3	3	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
ENSP00000227266	ENSG00000109861	2	2	1	1	1	2	0	1	1	2	2	0	2	0	2	0	2	2	2	1	0	2	3	0	1	1	0	3	0	2	3	2	2	1	1	1	0	0	1	0	2	0	2	2	1	2	3	1	1	2	1	0	2	2	0	3	0	2	2	2	0
ENSP00000227868	ENSG00000110435	1	2	3	2	2	3	0	2	3	2	2	0	3	0	3	0	3	2	2	2	0	2	2	0	3	2	0	3	0	2	2	2	3	2	1	2	3	0	3	2	3	0	3	2	2	2	2	3	2	2	0	0	2	2	3	2	0	2	2	2	2
ENSP00000228347	ENSG00000013503	2	3	3	3	3	3	0	3	3	3	3	0	3	0	3	0	3	3	2	2	0	3	3	0	3	2	0	3	0	2	3	2	3	3	3	3	3	0	3	2	3	0	3	3	3	3	3	3	3	2	2	0	1	2	2	3	0	3	3	2	3
ENSP00000228434	ENSG00000110848	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0
ENSP00000228510	ENSG00000110921	2	2	2	1	2	2	0	2	2	2	2	0	3	0	2	0	2	2	2	3	0	2	2	0	2	2	0	2	0	3	1	2	2	2	0	2	2	0	2	2	2	0	1	2	2	0	2	2	1	2	2	0	2	2	2	3	0	2	2	2	1
ENSP00000228841	ENSG00000111245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
ENSP00000228850	ENSG00000111254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
ENSP00000228872	ENSG00000111276	1	2	2	3	1	1	0	3	3	2	3	0	2	0	1	0	2	2	1	1	0	1	2	0	1	3	0	3	0	2	3	2	2	2	3	2	1	0	2	2	1	0	2	1	2	2	2	1	1	1	1	0	1	1	1	1	0	1	3	2	2
ENSP00000228922	ENSG00000111325	2	3	2	2	1	3	0	1	1	3	2	0	3	0	3	0	2	2	2	2	0	3	3	0	0	2	0	3	0	2	1	1	2	3	0	2	2	0	2	3	3	0	2	2	1	3	1	3	2	3	2	0	1	2	2	3	0	2	2	2	1
ENSP00000229447	ENSG00000009765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0
ENSP00000229554	ENSG00000111834	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	2	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSP00000229708	ENSG00000111981	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
ENSP00000229729	ENSG00000204385	0	2	2	0	2	3	0	1	2	2	2	0	2	0	2	0	1	1	1	1	0	3	3	0	0	2	0	2	0	0	1	0	3	1	0	1	0	0	1	2	2	0	1	0	1	1	1	2	0	2	0	0	0	2	2	1	0	1	0	1	0
ENSP00000230124	ENSG00000112367	2	3	2	2	3	3	0	2	3	3	2	0	3	0	3	0	2	2	2	2	0	3	3	0	2	3	0	3	0	2	3	3	3	2	3	3	2	0	3	2	3	0	2	3	2	3	2	3	2	0	2	0	2	3	3	3	0	3	2	3	2
ENSP00000230321	ENSG00000112559	0	0	0	0	1	2	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	2	0	0	1	1	0	2	0	0	0	0	2	0	0	0	0	0	1	2	0	1	2	2	2	0	0	1	2	0
ENSP00000230361	ENSG00000112599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ENSP00000230418	ENSG00000112655	0	1	0	0	2	2	0	2	2	1	1	0	1	0	1	0	3	2	1	2	0	1	1	0	0	2	0	2	0	1	2	1	2	2	2	2	0	0	1	2	2	0	1	2	0	1	2	1	0	2	0	0	0	2	2	1	0	1	2	2	1
ENSP00000230538	ENSG00000112769	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0
ENSP00000231009	ENSG00000113088	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0
ENSP00000231137	ENSG00000113212	0	2	2	1	1	1	0	2	3	3	1	0	2	0	2	0	1	1	1	2	0	2	1	0	1	3	0	2	0	1	0	2	1	2	1	1	1	0	0	1	2	0	2	1	0	1	2	2	0	0	0	0	1	2	1	1	0	2	2	2	1
ENSP00000231572	ENSG00000113643	0	1	1	0	1	2	0	2	2	3	1	0	1	0	1	0	0	0	2	1	0	0	1	0	0	3	0	0	0	1	0	0	1	0	0	1	2	0	1	1	1	0	1	0	0	1	1	1	0	0	0	0	1	2	2	2	0	1	2	2	0
ENSP00000231751	ENSG00000012223	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0
ENSP00000231790	ENSG00000076242	2	3	3	2	2	3	0	2	3	3	3	0	3	0	3	0	3	3	3	3	0	3	3	0	3	3	0	3	0	2	3	2	3	3	2	3	2	0	3	2	3	0	3	2	2	2	2	3	3	2	2	0	3	3	3	3	0	3	3	3	3
ENSP00000232461	ENSG00000114349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSP00000232501	ENSG00000114388	1	2	2	2	2	2	0	1	2	2	2	0	2	0	2	0	2	2	2	2	0	2	2	0	2	1	0	2	0	1	2	2	2	2	2	2	2	0	2	2	2	0	2	2	2	2	2	2	1	2	1	0	2	3	2	2	0	2	2	2	2
ENSP00000232564	ENSG00000114450	2	2	2	1	1	3	0	2	2	3	1	0	2	0	2	0	2	2	2	1	0	3	3	0	1	2	0	3	0	2	2	1	3	1	2	2	2	0	2	2	2	0	2	2	1	2	2	2	1	2	2	0	2	2	2	2	0	2	2	2	2
ENSP00000233057	ENSG00000055332	0	3	1	3	3	3	0	3	3	3	3	0	3	0	3	0	3	3	3	2	0	3	3	0	1	3	0	2	0	2	1	2	3	2	1	3	3	0	3	2	3	0	3	3	1	2	3	3	1	2	2	0	1	2	0	3	0	3	3	3	2
ENSP00000233072	ENSG00000021826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSP00000233146	ENSG00000095002	2	2	2	2	2	2	0	2	2	3	2	0	2	0	2	0	2	2	2	2	0	2	2	0	2	2	0	2	0	2	2	2	3	2	2	2	2	0	2	2	2	0	2	2	2	2	2	2	2	2	2	0	2	2	2	2	0	2	2	2	1
ENSP00000233552	ENSG00000115211	0	2	2	2	2	3	0	0	1	2	2	0	3	0	3	0	2	2	2	3	0	2	2	0	0	0	0	2	0	0	1	2	3	2	1	3	0	0	3	2	3	0	3	2	0	2	2	1	3	1	2	0	0	3	2	2	0	2	2	2	2
ENSP00000233596	ENSG00000115255	0	2	2	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	2	0	1	0	3	0	0	0	0	0	0	3	0	0	0	0	0	1	1	3	0	0	0	0	0
ENSP00000233712	ENSG00000115363	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	2	0	3	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	3	0	1	0	0	0
ENSP00000233838	ENSG00000115486	1	2	1	1	2	2	0	1	2	1	1	0	1	0	2	0	2	1	1	2	0	0	0	0	2	1	0	2	0	3	2	1	2	1	1	1	0	0	2	1	1	0	2	2	1	2	1	2	1	2	2	0	1	1	2	2	0	1	2	2	0
ENSP00000234111	ENSG00000115758	1	2	2	1	1	1	0	1	1	1	0	0	2	0	2	0	2	2	2	1	0	1	0	0	2	1	0	2	0	3	2	1	1	1	2	3	1	0	3	2	1	0	3	2	2	2	1	3	0	1	2	0	0	2	2	2	0	2	2	1	1
ENSP00000234160	ENSG00000115806	1	2	3	1	2	3	0	0	1	1	2	0	3	0	3	0	3	2	3	2	0	1	2	0	1	0	0	0	0	0	1	2	3	2	2	2	1	0	2	3	3	0	3	3	0	2	2	3	0	2	1	0	0	1	1	2	0	2	2	2	2
ENSP00000234420	ENSG00000116062	0	3	3	3	3	3	0	3	2	3	3	0	3	0	3	0	3	3	3	3	0	3	3	0	2	2	0	3	0	2	3	3	3	3	3	3	2	0	3	3	3	0	3	3	2	3	3	2	2	3	3	0	2	3	3	3	0	3	3	3	3
ENSP00000234488	ENSG00000011021	0	3	2	3	3	3	0	3	3	3	3	0	3	0	2	0	3	2	3	3	0	3	3	0	2	3	0	3	0	2	2	3	3	2	2	2	2	0	3	3	2	0	3	3	3	3	3	1	2	2	2	0	3	0	0	3	0	3	3	3	3
ENSP00000234739	ENSG00000116128	2	1	1	2	0	2	0	2	2	2	1	0	2	0	2	0	1	2	2	2	0	2	2	0	0	2	0	2	0	1	2	1	2	1	1	1	2	0	2	2	1	0	1	2	0	1	0	0	2	2	0	0	2	1	1	2	0	1	2	2	1
ENSP00000234798	ENSG00000116176	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0
ENSP00000235372	ENSG00000116731	1	2	1	1	2	1	0	3	2	3	1	0	1	0	1	0	1	1	2	1	0	1	1	0	1	3	0	2	0	1	2	1	2	1	0	1	0	0	2	1	1	0	2	2	1	2	1	1	1	0	1	0	0	1	1	2	0	0	1	2	0
ENSP00000235521	ENSG00000116874	0	2	3	1	2	3	0	1	1	2	1	0	3	0	3	0	3	3	1	2	0	3	3	0	2	1	0	3	0	2	2	2	3	1	3	3	2	0	2	2	3	0	2	2	1	2	1	3	1	0	0	0	2	2	3	3	0	2	2	2	1
ENSP00000236850	ENSG00000118137	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSP00000236937	ENSG00000072694	0	0	1	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	2	1	1	0	1	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	1	1	0	1	2	0	1
ENSP00000236959	ENSG00000138363	0	3	3	3	3	3	0	1	2	2	2	0	3	0	3	3	3	3	3	2	0	3	3	0	2	1	0	3	0	1	2	3	2	3	3	3	3	0	3	2	3	0	2	0	2	3	3	3	2	2	0	0	3	3	3	3	0	2	3	3	2
ENSP00000237014	ENSG00000118271	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSP00000237201	ENSG00000118434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
